,PCT filing number,Patent number,PCT filing date ,Title of invention (English),Owners,Individual/ResearchOrganization/Company,Country of Owner,Inventors,Country of Inventor,Invention aspect ,Type of mechanism or work involved,Plant used,Treatment,Commercial status,Grant date,PCT publication date, International Patent Classification 
236,1020080029540.0,1015263030000.0,31-03-2008,"Anti-aging cosmetic composition

",AMOREPACIFIC CORPORATION,Company ,-,"Kang,ChanKoo | KimJiYeong | KimJiHyun | Cho,SeongA | Cho,JunCheol | Han,SangHoon",-,"Excellent effects, Safety is excellent ",Cream formulation of emulsion ,"Aguga reptans,Vaccinium Myrtillus Bud,Sequoiadendron Gigantea,Prunus Persica",Anti-aging,Y,01.06.2015,05.06.2015,A61K 8/97 | A61Q 19/08
237,1020140165549.0,1015319220000.0,25-11-2014,"Composition containing improvement of gastric disease by using the ethanolic extract of Rumex acetosa L.

",INDUSTRY-ACADEMIC COOPERATION FOUNDATION GYEONGSANG NATIONAL UNIVERSITY,Company ,-,"AHN,Mi-Jeong | KIM,HyunJin | BAE,JiYeong | PARK,WooSung",-,The basis which can be formulated by the scientifically using the swimming which has been being utilized in the private can be prepared for and it can contribute to the activation of the public health improvement through the improvement of gastrointestinal disease the development and allied industries in the economic health side.,Oral administration ,Rumex acetosa L.,Gastric and duodenal Ulcer,Y,22.06.2015,29.06.2015,A61K 36/70 | A61P 1/00 | A61P 1/04
238,1020130122179.0,1015141450000.0,14-10-2013,A composition comprising Machaerium cuspidatum extracts having anti-cancer activity,Dong-eui University Industry-Academic Cooperation Foundation,Company ,-,"KIM,ByungWoo | KWON,HyunJu | JIN,SooJung | OH,YouNa | PARK,HyunJin | CHOI,YungHyun",-, It can be usefully used or the food composition with the anticancer composition the toxicity is not shown about the normal cell the cancer cell destruction effect is shown,Oral administration ,Machaerium cuspidatum,Cancer ,Y,15.04.2015,22.04.2015,A61K 36/48 | A61P 35/00
239,1020140043197.0,1015745540000.0,04-10-2014,Method for producing recombinant human trypsin using rice suspension culture,"JEONJU BIOMATERIALS INSTITUTE | NBM Co., Ltd",Company ,-,"Shin,Yun-Ji | Kwon,Tae-Ho | Doo,Hong-Soo",-,The method for producing the recombinant vector and the transformation paddy callus of the present invention and human trypsin will be able to be usefully used for the Bio industry,Recombinant human trypsin,Rice ,Recombinant human trypsin,Y,30.11.2015,09.12.2015,C12N 15/82 | A01H 5/00 | C12N 9/76
240,1020130053986.0,1014994530000.0,13-05-2013,Skin whitening composition comprising complex herbal extract,Institute for Korea Traditional Medical Industry | LEEJIHAM.LTD,Company ,-,KimSeGie | OhJongHak | LeeSeulGi | Jungyoungju | SonJunHo | ParkTaesoon | KimDongHee | HwangJuYoung,-,Efficient ,"Lotion,moisturizing lotion,massage cream ",Duckweed ,"Anti-aging,skin whitening",Y,02.03.2015,06.03.2015,A61K 36/88 | A61K 8/97 | A61Q 19/02 | A61P 17/00
241,1020090008678.0,1015558820000.0,02-04-2009,Composition for preventing and treating irritable bowel syndrome,"SK Discovery Co., Ltd.",Company ,-,"SUN,WonSuck | KIM,TaekSu | RYU,KeunHo | Um,KeyAn | JEON,HyoJin | MIN,DongSun | PARK,YangHae | SON,HyunJoo | LEE,BongYong | PYO,SungSoo",-,Improving activity about the defecation or greater by the built in hypersensitiveness suppression and stress or the field hypersensitiveness are excellent,"Health functional food,capsule,beverage,refinement,annule ", Liriopis Tuber : Liriope platyphylla Wang et Tang or the Ophiopogon japonicus Ker-Gawler and congeneric closely related plants,Irritable growth syndrome,Y,21.09.2015,30.09.2015,A61K 36/896 | A23L 1/30 | A61P 1/12 | A61P 1/10
242,1020130057417.0,1014879350000.0,21-05-2013,A pharmaceutical composition comprising extract or fraction of Salvia plebeia R. Br. for preventing or treating STAT3-mediated disease,Korea Research Institute of Bioscience and Biotechnology,Research Organization ,-,"RHO,MunChual | OH,HyunMee | LEE,WooSong | KIM,SangHyun | LEE,SeungWoong | PARK,ChanSun | AHN,KeugHyun",-,"Natural drug, can be used for long time, no side effect ",Oral administration ,Gombo celery cabbage (Salvia plebeia R. Br.),STAT3 mediated disorder,Y,23.01.2015,02.02.2015,A61K 36/31 | A61P 29/00
243,1020130162346.0,1014851040000.0,24-12-2013,Cosmetic composition containing extracts of herbal medicine,Dongshin University Industry-Academy Cooperation,Company ,-,KangSe-Won | ChoHong-Suk | KimJu-Hee | ChoiMin-Ju | YuHye-Won | JeonByungGwan | ParkKyungMok,-,More specifically minimizes the resistance of the consumers about the synthesized material and side effect,Cosmetic preparation,"Scutellariae radix, and paeonia suffruticosa andrews extract or the Scutellariae Radix and Moutan Cortex Radicis ","Anti-oxidant,Anti-inflammatory",Y,15.01.2015,28.01.2015,A61K 8/97 | A61Q 19/00
244,1020140060253.0,1015085610000.0,20-05-2014,Pharmaceutical composition containing extracts of mixed natural herb include avena sativa thereof for preventing and treating of Diabetic Disease,"DAI HAN PHARM. CO., LTD.",Company ,-,"LEE,SeungYoung | KOO,KyoIm | CHANG,JiHe",-,Excellent treatment ,Oral and parenteral administration ," Oat , Cinnamomi Cortex, the Trigonellae Semen, the Mori Radicis Cortex, the Euonymus alatus, the Kalopanacis Cortex ",Diabetes ,Y,30.3.2015,07.04.2015,A61K 36/899 | A61K 36/48 | A61K 36/54 | A61P 3/10 | A61P 3/00 | A61K 36/605
245,1020130034288.0,1014932620000.0,29-03-2013,Skin care cosmetic composition and a method for producing the same,"LEE, PAL JIN",Individual ,-,"LEE, PAL JIN",-,Characteristic looking at the effect in skin,Skin administration ,Commelina communis,"Skin itching,Hair loss",N,09.02.2015,13.02.2015,A61K 8/97 | A61K 8/34 | A61K 8/92 | A61Q 19/00
246,1020127002650.0,1014805950000.0,30-06-2009,A MEDICINAL composition for the treatment of bronchitis and preparation thereof,HEBEI YILING MEDICINE RESEARCH INSTITUTE CO.LTD.,Company ,-,"WU,Yiling | ZHANG,Yongfeng | XU,Honghui | LI,Xiaoyan | JI,Xueli | WU,Xiaoli | WANG,Chao | LI,Yunpeng | WANG,Meng",-,High therapeutic effect ," Hard capsule, tablet, powder, medicine for mouth, soft capsule, bolus, tincture, syrup, suppository, gel, spray or injection","Aurantii immatri Pericarpium ,Pinelliae Tuber ,ASTERIS RADIX ET RHIZOMA,FARFARAE FLOS), the tuckahoe , Atractylodis Rhizoma alba , the Armeniacae Semen ,  PERILLAE FRUCTUS), the mustard, radish, Cinnamomi Ramulus , Scutellariae Radix,Forsythiae Fructus, Houttuynia cordata,glycyrrhizae radix","Bronchitis, cough ",Y,02.01.2015,08.01.2015,A61K 36/752 | A61K 36/076 | A61K 36/28 | A61P 11/00
247,1020130132343.0,1015575570000.0,11-01-2013,"A compositions comprising Endlicheria anomala extracts for anti-obesity activity

",Dong-eui University Industry-Academic Cooperation Foundation,Company ,-,"KIM,ByungWoo | KWON,HyunJu | PARK,JungAe | JIN,KyongSuk",-,"Efficient,less side effects ",Health functional food ,Endlicheria anomala ,Anti-obesity ,Y,25.09.2015,07.10.2015,A61K 36/54 | A61P 3/00 | A61P 3/04
248,1020107006416.0,1015709660000.0,10-02-2008,"OPHTHALMIC COMPOSITIONS BASED ON TAMARIND SEED POLYSACCHARIDE AND HYALURONIC ACID

",RMFA TRADING S.A.,Company ,-,"DELPRETE,Antonio | SANSO,Marco",-, Problem related to the tolerance (tolerability) or the local or systemic safety was not reported at all,Opthalmic preparation,Tamarindus indica ,Xerophthalmia,Y,17.11.2015,23.11.2017,A61K 36/48 | A61K 31/728 | A61P 27/02
249,1020130144154.0,1015802190000.0,25-11-2013,"Composition Comprising Unsaponifiable Matter of Rice Bran for Anti-obesity Activity

",Chungbuk National University Industry-Academic Cooperation Foundation | REPUBLIC OF KOREA(MANAGEMENT : RURAL DEVELOPMENT ADMINISTRATION),Company ,-,"LEE,JunSoo | HAM,HyeonMi | KWAK,JiEun | LEE,JeomSig | YOON,MiRa | LEE,JeongHeui | CHUN,AReum | KIM,DaeJung | CHOI,ImSoo | OH,SeaKwan | CHANG,JaeKi | KIM,BoKyong",-,Anti-obesity activity shown is excellent,Oral administration ,Rice ,Anti-obesity ,Y,18.12.2015,21.01.2016,A23L 1/30 | A23L 33/00 | A23L 7/10
250,1020130120105.0,1015777920000.0,10-08-2013,"A pharmaceutical composition for preventing or treating IL-6-mediated disease, comprising extract or fraction of Portulaca oleracea L.

",Korea Research Institute of Bioscience and Biotechnology,Research Organization ,-,"RHO,MunChual | OH,HyunMee | LEE,SeungWoong | OH,JaeMin | LEE,WooSong | PARK,ChanSun | LEE,MyeungSu",-,Being used as the natural drug for a long time and there is no side effect,Both oral non-oral preparations,Portulacae Herba,IL-6 mediated disease,Y,09.12.2015,15.12.2015,A61K 36/21 | A61P 25/28 | A61P 29/00
251,1020130053205.0,1015281980000.0,05-10-2013,"A composition comprising compounds isolated from the extract of pine tree leaf for the prevention and treatment of cancer diseases and inhibition of HPV

","MOON, Chi Ung | gueulri",Individual ,-,"KwakJongHwan | MOON,ChiUng | KimYoungBong | JeonYukyoung",-,The powerful anticancer activity is confirmed. In that way it can be usefully used for the pharmaceutical composition for prevention and treatment of all kinds of the cancer diseases and health functional food," Oral dosage form of the acida, granule agent, refinement, capsule, suspension, emulsion, syrup, the aerosol",Pine needle,"Suppresses the human body papilloma virus (human papillomavirus, HPV) and specifically the uterine cervix cancer and the caused cancer of the larynx are suppressed ",Y,05.06.2015,17.06.2015,A61K 31/19 | A61K 31/045 | A61P 35/00 | A61K 36/15
252,1020130031527.0,1015100920000.0,25-03-2013,A composition comprising the seed extract of Rubus coreanus M for preventing and treating skin aging and for skin whitening,Institute for Korea Traditional Medical Industry,Company ,-,SonJunHo | ParkTaesoon | KimDongHee | HwangJuYoung | LeeYunHo,-,"Composition is useful to the skin external use pharmaceutical composition,tyrosinase enzyme inhibition activity, elastase enzyme inhibition activity, the cell tyrosinase (celluar tyrosinase) enzyme inhibition activity, melanin biosynthesis block activity, the pro - collagen (Pro-collagen) biosynthesis block activity etc is excellent",External skin preparation,Rubi Fructus ,Skin whitening,Y,02.04.2015,08.04.2015,A61K 36/73 | A61K 8/97 | A61Q 19/02 | A61P 17/00
253,1020130109715.0,1015518910000.0,09-12-2013,Topical composition comprising the combined extract of Acanthopanax koreanum Nakai and Crinum asiaticum var. japonicum stimulating hair growth and preventing hair loss,"SAM CHUN DANG PHARM. CO., LTD.",Company ,-,LimGuangJin | GuGyoCheol | jungseonhwa | LeeTaeHee | KwonJaeHyuk | LimSunHee,-,Composition shows  the depilation prevention and trichosis promotion effect,External skin preparation,Crinum lily and island acanthopanax,Hair loss,Y,03.09.2015,09.09.2015,A61K 36/254 | A61K 36/88 | A61P 17/14 | A61K 8/97
254,1020130122178.0,1015580500000.0,14-10-2013,A composition comprising Endlicheria anomala extracts having anti-cancer activity,Dong-eui University Industry-Academic Cooperation Foundation,Company ,-,"KIM,ByungWoo | KWON,HyunJu | JIN,SooJung | OH,YouNa | PARK,HyunJin | NAM,SooWan",-,Can be usefully used or the food composition with the anticancer composition the toxicity is not shown about the normal cell the cancer cell destruction effect is shown,Oral Dosage Forms ,Endlicheria anomala,Cancer ,Y,30.09.2015,07.10.2015,A61K 36/54 | A61P 35/00
255,1020130122180.0,1015234340000.0,14-10-2013,"A composition comprising Julbernardia globiflora extracts having anti-cancer activity

",Dong-eui University Industry-Academic Cooperation Foundation,Company ,-,"KIM,ByungWoo | KWON,HyunJu | JIN,SooJung | OH,YouNa | PARK,HyunJin | HWANG,HyeJin",-,Can be usefully used or the food composition with the anticancer composition the toxicity is not shown about the normal cell the cancer cell destruction effect is shown,Oral Dosage Forms ,Julbernardia globiflora,Cancer ,Y,20.05.2015,27.05.2015,A61K 36/48 | A61P 35/00
256,1020080002174.0,1014919820000.0,01-08-2008,"Compositions containing an extract of a primula denticulata and use thereof

","JOHNSON & JOHNSON CONSUMER COMPANIES, INC.",Company ,-,"SALIOU,Claude | BODDUPALLI,Sekhar | MAHMOOD,Khalid | ANTHONAVAGE,Michael | HUANG,Kelly",-,-,-,"Primula denticulata,asparagus racemosus,green tea, indian shell ","Pimple,hair and scalp treatment ",Y,04.02.2015,12.02.2015,A61K 36/185 | A61K 36/82 | A61P 17/10 | A61P 17/00
257,1020130124939.0,1015586640000.0,18-10-2013,"Compositions comprising extracts of Endlicheria anomala for anti-oxidation, anti-inflammation and whitening

",Dong-eui University Industry-Academic Cooperation Foundation,Company ,-,"KIM,ByungWoo | KWON,HyunJu | JIN,KyongSuk | LEE,JiYoung",-,"It can use in the cosmetics, in which it has the anti-oxidant, and the anti-inflammation and whitening effect the medical supplies and food ",Skin preparation,Endlicheria anomala,Skin whitening,Y,01.10.2015,08.10.2015,A61K 8/97 | A61Q 19/00 | A61Q 19/02
258,1020130047835.0,1015802090000.0,30-04-2013,Compositions Comprising an Extract of Oenanthe javanica DC for the Prevention and Treatment of Immuno-deficiency disease,"University-Industry Collaboration & Consulting Foundation | CHANGEOK CO.,LTD.",Company ,-,ChoiKyung-Chul | LeeYoo-Hyun | JunWoojin | JeonHyelin | YouYanghee,-,Is useful in the immune compromised disease treating and prevention," Oral dosage form of the acida, granule agent, refinement, capsule, suspension, emulsion, syrup, the aerosol", Oenanthe javanica ,Immuno-deficiency diseases ,Y,18.12.2015,24.12.2015,A61K 36/23 | A61P 35/00
259,1020120158206.0,1015194790000.0,31-12-2012,A Composition Comprising the Fermentate of Citri Pericarpium extract for immuno-stimulating activity,JO Jeong-Hei | Jeonnam Bioindustry Foundation,Company ,-,JOJeong-Hei | HamSeongho | KimJunho | KimMyoungseok | SinJieun | KimSeongbin,-,Is useful in the immune compromised disease treating and prevention," Oral dosage form of the acida, granule agent, refinement, capsule, suspension, emulsion, syrup, the aerosol",Citri Pericarpium,Immuno-deficiency diseases ,Y,06.05.2015,13.05.2015,A61K 36/752 | A61P 1/00 | A61P 1/16
260,1020130099854.0,1015362110000.0,22-08-2013,Composition for prevention or treatment of thrombotic diseases comprising extracts or fractions of Playtcodon grandiflorum,Korea Institute of Oriental Medicine,Research Organization ,-,"MA,JinYeul | LEE,JungJin | YIM,NamHui | KWON,HyeEun | CHO,WonKyung | KIM,TaeSoo",-,Used as the natural drug for a long time and there is no side effect," Oral administration, the refinement, pilule, acida, granule agent, the capsule","Playtcodon grandiflorum

",Thrombotic diseases,Y,07.07.2015,13.07.2015,A61K 36/346 | A61P 9/00 | A61P 9/12
261,1020130081994.0,1015468570000.0,07-12-2013,"Composition for anti-inflammatory or skin moisturizing comprising mixture extract of Lonicerae flos, Ulmus macrocarpa and Bambusae caulis in Taeniam",MIN JOONG GI,Individual ,-,"LEE, MOON SUP",-,Efficient,"Lotion,massage cream","Lonicerae Flos, ulmus davidiana","Anti-inflammatory, Skin moisturizing ",Y,18.08.2015,25.08.2015,A61K 36/35 | A61K 36/185 | A61P 29/00 | A61K 36/899
262,1020120136734.0,1015107570000.0,29-11-2012,"Cosmetic composition for improving atopic dermatitis comprising nano capsule containing natural complex extract and manufacturing method thereof

",INTAGLIO INC.,Company ,-,"YIJUN-GU | KIM,DONGMYONG",-,Suitable for long term Use,"Lotion,massage cream","Coptis japonica,Sophora Japonica , ilex rotunda,balloon-flower",Atopic dermatitis ,Y,03.04.2015,10.04.2015,A61K 8/97 | A61Q 19/00 | A61Q 19/02
263,1020130128640.0,1015421760000.0,28-10-2013,The high functional cosmetic composition comprising orostachys japonicus extract or orostachys japonicus callus culture extracts,Innoplant Agricultural Union Corp.,Company ,-,"CHOI,Soo-Yong | MOH,Sang-Hyun | MOH,Young-Tae | CHOI,In-Sook | MOH,Hui-Jin | MOH,Ji-Hong | JUNG,Hae-Soo | PARK,Hye-Yoon",-,Can be used as the high function cosmetic composition,Cosmetic preparation,Orostachys japonicus,"Antiwrinkle effect, the improvement of dermatitis effect, the skin aging prevention effect, the skin-moisture effect, the contraction of pores effect, the sebum deterrent effect and acne improvement effect ",Y,30.07.2015,07.08.2015,A61K 8/97 | A61K 36/15 | A61Q 19/00 | A61P 17/00
264,1020130086820.0,1015475870000.0,23-07-2013,Producing method for anti-obesity composition using heat-treated ginseng extract and Garcinia Cambogiang and the same composition,Geunsan ginsung medical plant Agricultural Union Corporation,Company ,-,"KANG,ShinJyung",-,Anti-obesity composition manufactured with this method and minimizes the side effect of the Garcinia cambogia,Anti-obesity composition,"Ginseng,Garcinia cambogia",Anti-obesity ,Y,20.08.2015,27.08.2015,A61K 36/258 | A61P 3/00 | A61P 3/04
265,1020150076068.0,1016153140000.0,29-05-2015,COMPOSITION FOR PREVENTION OF HAIR LOSS AND PROMOTION OF HAIR GROWTH CONTAINING EXTRACT OF FEREMENTED HERBAL MEDICINE,"SEROMBIO CO.,LTD",Company,South Korea,Song-HwanBAE,South Korea,Pharmaceutical composition as fermented food product,As food product,"Glycyrrhizae radix and Houttuynia cordata, Chrysanthemum morifolium, Mori Radicis Cortex, Mentha, Perilla frutescens var. crispa, Camellia japonica, Ginseng, green tea. Lactobacillus brevis and Lactobacillus plantarum for fermentation.",For prevention of hair loss and promoting hair growth.,Y,2016-04-19 00:00:00,2016-05-13 00:00:00,A23L 1/30 | A61K 36/78 | A61K 8/97
266,1020150080658.0,1016611170000.0,08-06-2015,COMPOSITION FOR PREVENTING LIVESTOCK CAMPYLOBACTERIOSIS COMPRISING HERBAL EXTRACTS COMPLEX,"INDUSTRY-ACADEMIC COOPERATION FOUNDATION GYEONGSANG NATIONAL UNIVERSITY
",Research Organisation,South Korea,"LEE,HuJang",South Korea,Composition of the product,As feed additive for domestic animal,"Galla Rhois, Cinnamonmum verum",For preventing livestock campylobacteriosis ,Y,2016-09-23 00:00:00,2016-09-29 00:00:00,A61K 36/22 | A23K 1/14 | A23K 1/16 | A61K 36/54
267,1020120102419.0,1015847220000.0,14-09-2012,"USE OF A GINSENG GINTONIN AS HERBAL MEDICINE-DERIVED LIGAND
","Konkuk University Industrial Cooperation Corp
",Company,South Korea,"NAH SEUNGYEOL, HWANG SUNGHEE, SHIN TAEJOON, CHOI SUNHYE
",South Korea,Uses and Composition,Use of glycolipoprotein gintonin or its pharmaceutically acceptable salt,Ginseng major ,"For inflammation, healing of wounds and blood vessel smooth muscle proliferation ",Y ,2016-01-06 00:00:00,2016-01-13 00:00:00,A61K 38/14 | A61K 36/258 | A61P 25/28
268,1020150027406.0,1016678730000.0,26-02-2015,PHARMACEUTICAL COMPOSITION FOR PREVENTION OR TREATMENT OF PARKINSON'S DISEASE COMPRISING HERBAL EXTRACT OR FRACTION THEREOF,University-Industry Cooperation Group of Kyung Hee University,Company,South Korea,"PARK,HiJoon ; JEON,SongHee ; KIM,JongPil ; PARK,SeongUk ; KOO,ByungSoo
",South Korea,Composition for a functional food,"Extraction using water, alcohol or both","Paeonia lactiflora, Ligusticum chuanxiong, Angelica gigas, Bupleurum falcatum, Gardenia jasminoides, Paeonia suffruticosa, Eugenia caryophyllata, Pogostemon cablin",For the prevention or treatment of the Parkinson`s disease ,Y,2016-10-13 00:00:00,2016-10-20 00:00:00,A61K 36/65 | A23L 1/30 | A61K 36/232 | A61K 36/234 | A61K 36/233
269,1020150141824.0,1016527300000.0,08-10-2015,"METHOD FOR PREPARATION OF HERBAL COMPOSITION INCREASED FAT-SOLUBLE POLYPHENOLS, HERBAL COMPOSITION PREPARED THEREBY, AND USING THEREOF",KOREA ATOMIC ENERGY RESEARCH INSTITUTE,Research Organisation,South Korea,"JO,Sung-Kee; PARK,HaeRan; JUNGUhee; LEE,HoYong; CHO,HyangHee
",South Korea,Improvement of composition,Extraction using ethanol and hot water,"Angelica gigas, Paeoniae Radix and Cnidii Rhizoma.",Against Cancer and the side effects of the treatment,Y,2016-08-25 00:00:00,2016-09-01 00:00:00,A61K 36/232 | A23L 1/30 | A61K 31/352 | A61K 36/65 | A61K 36/234 | A61K 31/7048
270,1020140070819.0,1016617390000.0,11-06-2014,ANTICANCER COMPOSITION COMPRISING HERBAL MIXTURE EXTRACT,University-Industry Cooperation Group of Kyung Hee University,Company,South Korea,"Ko,SeongGyu; Cho,SungGook; Choi,YounKyoung; Yim,HeeSun",South Korea,Composition for a functional food,Solvent medium is water or alcohol,"Milk vetch root, Aangelica gigas and Snakegourd Root, Ginseng",For prevention or treatment of the breast cancer,Y,2016-09-26 00:00:00,2016-10-04 00:00:00,A61K 36/481 | A61K 36/232 | A61P 35/00
271,1016525070000.0,1020140174886.0,08-12-2014,Herbal Medicine Composition and Pill for Ophthalmic Health,"HA,MIKUNG",Individual,,"HA,MIKUNG",,Composition of the product,As an infusion or pills,"Rehmanniae Radix Preparata,asparagus, chinese matrimony vine, perception, Testudinis plastrum, Cnidii Rhizoma, sweet flag, Longanae arillus, Lligustri Fructus, cornus fruit, Atractylodis Rhizoma and Aurantii nobilis Pericarpium, Magnoliae Cortex , elecampane and Glycyrrhizae radix ",For ophthalmologic disease ,N,2016-08-24 00:00:00,2016-08-31 00:00:00,A61K 36/804 | A61K 36/815 | A61K 36/8965
272,1020150094439.0,1016075450000.0,02-07-2015,"Composition for preventing, improving or treating of arthritis comprising herbal extract mixture as effective component","YOO,HAN GYUL",Individual,,"YOO,HANGYUL | YOO,WANHEE",,Composition of the product,"Administration as powder, granule, ring, refinement, capsule, candy, syrup and beverage.","Cudrania tricuspidata, Angelica gigas, Kalopanax ricinifolium, Sambuci lignum, Gastrodiae Rhizoma, Clematidis Radix ",For arthritis ,Y,2016-03-24 00:00:00,2016-03-30 00:00:00,A23L 1/30 | A61K 36/232 | A61K 36/35 | A61K 36/605 | A61K 36/25
273,1020100068084.0,1016095350000.0,14-07-2010,Anti-arthritis and cartilage protective herbal preparations containing reduced cucurbitacin B,"SK Discovery Co., Ltd.",Company,South Korea,"JUNG,Kiwon ; LEE,Hae-In ; RYU,Keun-Ho ; UM,Key-An ; YOO,Hunseung ; MIN,Dong-Sun ; Lee,Bong-Yong ; PYO,Sungsoo ; JUNG,Ji-Hoon ; LEE,JungSoo ; PARK,Minseok ; SungJinHeung ; YOU,Keun-man",South Korea,Composition for safe treatment,"Extraction in water or alcohol aqueous solution; Administration as buccal tablet, the capsule for the oral, ointments, injection or the medicament ","Trichosanthes kirilowii max, Prunellae Spica, Clematidis Radix ",As Anti-arthritis and cartilage protective ,Y,2016-04-04 00:00:00,2016-04-14 00:00:00,A61K 36/428 | A61K 36/536 | A61P 19/02 | A61K 36/71
274,1020140043565.0,1016818900000.0,11-04-2014,The herbal mixture extract as an active ingredient for prevention and treatment of osteoporosis composition and its manufacture method,"Chzin Co.,Ltd.",Company,,SimMansub,,Composition and manufacturing method,Extraction using water and alcohol,"Chinese quince, Kalopanacis Cortex, mountain-ash, Araliae cordatae Radix, Cnidii Rhizoma, Acanthopanacis Cortex, Eucommia ulmoides, Paeonia japonica, Cervi Cornu, Hordei Fructus Germinatus and Aurantii nobilis Pericarpium",For osteoporosis ,Y,2016-11-28 00:00:00,2016-12-02 00:00:00,A61K 36/732 | A61K 36/25 | A61K 36/73 | A61P 19/10
275,1020140109037.0,1016860080000.0,21-08-2014,Composition comprising extract of herbal mixture for preventing alopecia or hair growth effect,"HEO, Hyeong Nam; KOREA Drug Co., Ltd.",Company,,"HEO,HyeongNam",,Composition for functional food,Extraction of water,"Houttuynia cordat, beefsteak plant, green tea, Ecliptae Herba",For preventing alopecia,Y,2016-12-07 00:00:00,2016-12-13 00:00:00,A23L 33/00 | A61K 8/97 | A61P 17/14
276,1020137026397.0,1016018600000.0,29-03-2012,Herbal Compositions for Treating Neurological Diseases and Improving Memory Impairment,"VIROMED CO., LTD.",Company,South Korea,Yang Boo Hyun,South Korea,Composition of the product,As a food composition,"Longanae Arillus, Gastrodiae Rhizoma, Salviae Radix, Liriope platyphylla, Ophiopogon japonicus, Ophiopogon japonicas",For dementia or the Alzheimer disease ,Y,2016-03-03 00:00:00,2016-03-09 00:00:00,A61K 36/77 | A61K 36/537 | A61P 25/28 | A61K 36/8988
277,1020120031495.0,1016067730000.0,28-03-2012,Composition comprising oriental herbal extract for preventing or treating gastrointestinal disorder,Jeong Pil Gu,Individual,South Korea,Jeong Pil Gu,South Korea,Composition of the product,As a food composition,Bupleuri Radix and Natrii sulfas ,For gastritis and gastric ulcers,N,2016-03-22 00:00:00,2016-03-28 00:00:00,A61K 36/28 | A61K 36/233 | A61P 1/04 | A61P 1/00
278,1020150032624.0,1016912050000.0,09-03-2015,Composition comprising herbal extract for preventing or treating fatty liver disease,Dong-eui University Industry-Academic Cooperation Foundation,Company,South Korea,"Shin,SoonShik; Jung,YangSam",South Korea,Composition of health functional food,As a food composition,"Ephedrae Herba, Rhei Rhizoma, Lithospermi radix, menthol, Glycyrrhizae radix, Cyperi Rhizoma, Crataegi Fructus, tuckahoe, Cinnamomi Cortex spissus, Alpiniae officinari Rhizoma, Ponciri Fructus, Elecampane, Amomi cardamomi Fructus, Zanthoxyli Fructus, Terminariae Fructus, Atractylodis alba, Piperis longi Fructus, Agastachis Herba, Caryophylli Flos ",For fatty liver disease ,Y,2016-12-23 00:00:00,2016-12-30 00:00:00,A61K 36/17 | A23L 1/30 | A61K 36/708 | A61K 36/30
279,1020140064853.0,1016222300000.0,29-05-2014,LIQUID COMPOSITIONS FOR PREVENTING GINGIVITIS AND PERIODONTITIS CONTAINING NATURAL HERBAL EXTRACTS,"PBS CO., LTD",Company,South Korea,Yeong Ik HWANG,South Korea,Composition with preventive and sterilization effect,As a liquid composition,"Red ginseng, black cohosh, Asiasari radix extract, spectators extract, Chinese pepper extract, Saururus chinensis Baill, applemint oil, peppermint oil, lemon oil, spearmint oil, Caster oil, cacao pigment, Gardenia blue, Carthami Flos xanthophyll, red cabbage pigment",For preventing Gingivitis and Periodontitis,Y,2016-05-12 00:00:00,2016-05-18 00:00:00,A61K 36/258 | A61K 36/12 | A61K 36/71 | A61P 1/02 | A61K 36/26
280,1020150032500.0,1016891270000.0,09-03-2015,HERBAL EXTRACTS FOR KERATIN PEELING AND COSMETIC COMPOSITION CONTAINING SAME,"BionCell co.,ltd",Company,South Korea,"KIM,Tae Young ; JEOUNG,Young Do ; CHAE,Hee Nam ; LIM,Chae Il
",South Korea,Composition of ferment and extraction,"Fermentation using Lactobacillus acidophilus and extraction using purified water, and the butylene glycol aqueous solution and propyleneglycol solution.","Crataegus fruit, crow rice tree, Japanese quince berries ",For keratolysis ,Y,19/12/160,2016-12-23 00:00:00,"A61K 8/97 | A61Q 19/00
"
281,1020150046710.0,1016759300000.0,02-04-2015,Anticancer composition comprising herbal extracts,"Yoo, Ui-Soon",Individual,South Korea,"Yoo,Ui-Soon ; Kim Soo hyun ; Yoo,Dong Jin ; Yoo, Su Jung ; Jeon, Moon Hee
",South Korea,Composition and extraction,As health functional food,"Mistletoe , cornus fruit mixture and Puerariae Radix ",Against Cancer,Y,2016-11-08 00:00:00,2016-11-14 00:00:00,A61K 36/185 | A23L 1/30 | A61K 36/488 | A61K 36/40
282,1020140182416.0,1016612450000.0,17-12-2014,"HAIR LOSS PREVENTING, SKIN AND SCALP PROTECTING HERBAL COSMETIC COMPOSITION CONTAINING EXTRACTS OF SAXIFRAGE, COPTIS, HOUTTUYNIA, GINSENG, PEONY ROOT, PAEONIA SUFFRUTICOSA, YEAST AND PLEUROPTERUS MULTIFLORUS, AND ITS MANUFACTURING METHOD","SHOJI, Tamio
",Individual,,"SHOJI, Tamio
",,Composition and extraction,"Extraction by hot water and administered as lotion, cream, emulsion, spray.","Coptidis Rhizoma, Houttuynia cordata, Ginseng, Paeoniae Radix, Paeonia suffruticosa Andrews, yeast extract, Polygoni multiflori Radix ",For Hair growth and scalp protection,N,2016-09-23 00:00:00,2016-09-29 00:00:00,A61K 8/97 | A61Q 19/00 | A61Q 7/00
